date,locality,state,location,title,size_text,size_low,size_high,organizations,participants,claims,valence,event_type,police_measures,participant_measures,police_injuries,participant_injuries,arrests,property_damage,police_deaths,participant_deaths,macroevent,notes,coder,source1,source2,source3,source4,source5,source6,source7,source8,source9,source10,source11,source12,source13,source14,source15,source16,source17,source18,source19,source20,source21,source22,source23,source24,source25,source26,source27,source28,source29,source30
2021-06-08,New York,NY,"The Julliard School, Manhattan",,,,,The Socialist Penguins,students,for freeze on tuition and fees at Julliard School,0,demonstration; occupation,,chalked sidewalk; occupied 2nd floor of school building,,,,,,,,,,https://www.instagram.com/p/CP2FRvPgK54/,https://www.nytimes.com/2021/06/11/arts/music/juilliard-student-protests.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-08,New York,NY,"United Metro Energy Corp., 500 Kingsland Ave, Brooklyn",,,,,Teamsters Local 553,,for higher pay and better health benefits for United Metro Energy workers,0,strike; picket,,,,,,,,,,,,https://inthesetimes.com/article/united-metro-energy-labor-politics-unions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-08,Philadelphia,PA,Philadelphia City Hall,,a couple dozen,24,24,Sunrise Movement; Reclaim Philly; Tax the Rich PHL; Philadelphia Socialist Alternative; Philadelphia Federation of Teachers; AFSCME,,"against proposed cuts to city parking and business taxes, for more city funding for anti-violence programs, tax the rich",1,demonstration,,sit-in in mayor's office; pig pinata,,,,,,,,,,https://whyy.org/articles/protesters-stage-mayors-office-sit-in-to-oppose-philly-business-tax-cuts/,https://whyy.org/articles/philly-socialist-groups-unions-protest-proposed-city-business-tax/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-08,Reno,NV,Reno City Plaza,,,,,Reno Houseless Union,homeless people,against sweeps of homeless encampments in Reno,0,demonstration; occupation,issued citations to several protesters,tents in plaza,,,,,,,,,,https://www.rgj.com/story/news/2021/06/08/protesters-renos-homeless-camp-sweeps/7593258002/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-08,Reno,NV,"Washoe County School District, 425 East Ninth St",,,,,,,"against adding social justice resource to English Language Arts curriculum for students in kindergarten through 5th grade, teach kindness not racism, against critical race theory, against Marxism, defund Washoe County School District, judge character not color",2,protest,,,,,,,,,20210608-reno-teachingracism,,,https://thisisreno.com/2021/06/school-board-approves-social-justice-task-force-after-far-right-backlash-photos/?utm_content=buffercf4e9&utm_medium=social&utm_source=twitter.com&utm_campaign=buffer,https://apnews.com/article/government-and-politics-nv-state-wire-nevada-race-and-ethnicity-racial-injustice-6185b8f9c5b56e1fa1347b7f4a203a52,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-08,Reno,NV,"Washoe County School District, 425 East Ninth St",,,,,,,"for adding social justice resource to English Language Arts curriculum for students in kindergarten through 5th grade, love",1,counter-protest,,,,,,,,,20210608-reno-teachingracism,,,https://thisisreno.com/2021/06/school-board-approves-social-justice-task-force-after-far-right-backlash-photos/?utm_content=buffercf4e9&utm_medium=social&utm_source=twitter.com&utm_campaign=buffer,https://apnews.com/article/government-and-politics-nv-state-wire-nevada-race-and-ethnicity-racial-injustice-6185b8f9c5b56e1fa1347b7f4a203a52,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-08,Richmond,VA,Supreme Court of Virginia; Richmond Main Street Station,March to Bring Robert E. Lee Down,count video,25,30,BLM RVA; 381 Movement,,"for removing Confederate statue, against racism and white supremacy, for Black people voting in all elections, Black Lives Matter",1,rally; march,on scene; followed marchers in cars; demanded that protesters leave train station,marched in street,,,,,,,,,,https://www.instagram.com/p/CP0jhH1F_Xp/,https://twitter.com/CoghillArianna/status/1402334852750401549,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-08,Rockford,IL,Rockford City Hall,,,,,May 30th Alliance,,"against racism, against police violence",1,demonstration,,encamped outside city hall,,,,,,,,,,https://twitter.com/M30Alliance/status/1370029296509652993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-08,Romulus,MI,11677 South Wayne Rd,Block the Boat Detroit,about 50,50,50,AROC; Palestinian Youth Movement; U.S. Palestinian Community Network; Moratorium Now! Coalition; Yemeni Liberation Movement,,"free Palestine, boycott Israel, against ZIM shipping, block the boat, stop U.S. funding of Israeli apartheid, sanction Israel",0,demonstration,,,,,,,,,,,,https://twitter.com/AROCBayArea/status/1402049259172597766,https://www.freep.com/story/news/local/michigan/2021/06/08/protesters-target-israeli-shipping-company-office-michigan/7607783002/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-08,Sacramento,CA,Sacramento City Hall,,count pic,40,50,Sacramento Homeless Organizing Committee,homeless individuals; activists; medical professionals,"against end of city public health ordinance allowing unhoused people to live in vehicles or tents without penalty, stop the sweeps",0,march; die-in,,,,,,,,,,,,https://www.capradio.org/articles/2021/06/09/with-sacramento-county-order-protecting-homeless-camps-expiring-advocates-call-for-more-help/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-08,Saint Paul,MN,"Bishop Henry Whipple Building, 1 Federal Dr",,,,,Interfaith Coalition on Immigration,,"in solidarity with migrant detainees, against inhumane detention practices",1,vigil,,prayer vigil,,,,,,,,second Tuesday of every month,,https://mnicom.org/programs/vigils/,https://mnicom.org/news/page/2/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-08,Saint Paul,MN,"Children's Minnesota Hospital-St. Paul, 345 Smith Ave N",,,,,Minnesota Nurses Association,nurses,against insufficient staffing at Children's Minnesota Hospital,0,picket,,,,,,,,,,,,https://www.wsws.org/en/articles/2021/06/23/minn-j23.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-08,Saint Paul,MN,,Save the Arts,,,,Minnesota Teen Activists,students,"against cuts to funding for public school arts programs, for employing diverse arts teachers",0,walkout,,,,,,,,,,,,https://www.instagram.com/p/CPtNLOaDQGd/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-08,San Francisco,CA,Crissy Field East Beach,A Wake for the Whales,count pic,35,40,Center for Biological Diversity; Turtle Island Restoration Network; Oceanic Preservation Society; Earth Island Institute; Pacific Environment; Climate Action Now; Environment California; Friends of the Earth; International Marine Mammal Project; Ocean Conservation Research; Oceanic Preservation Society,,"for mandatory 10-knot speed limit for ships passing through whale habitat along California coast, for the conversion of trap fisheries to ropeless gear to prevent deadly entanglements, for strong national action to address climate change, against animal cruelty",0,protest,,,,,,,,,,,,https://www.indybay.org/newsitems/2021/05/31/18842869.php,https://www.indybay.org/newsitems/2021/06/09/18843118.php,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-08,San Rafael,CA,San Rafael Community Center,,about 200,200,200,Sonoma County Republican Party,,"against COVID vaccines and vaccine passports, for medical freedom, freedom of movement is a human right, against medical tyranny, no medical apartheid",2,protest,on scene; remained outdoors,disrupted town hall held by U.S. Rep. Jared Huffman; jostled town hall audience,,,,,,,,,,https://www.ktvu.com/news/protesters-disrupt-bay-area-congressional-town-hall-claim-medical-freedom-and-privacy-rights,https://www.marinij.com/2021/06/09/marin-congressman-huffman-heckled-by-anti-vaccine-protesters/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-08,Sanborn,NY,West Street Elementary School,,count video,20,30,Unmask Niagara County Schools,parents; students,"against coronavirus mask mandates in Niagara County Schools, for medical freedom, unmask our children",0,demonstration,,,,,,,,,,,,https://spectrumnews1.com/wi/milwaukee/news/2021/06/08/parent-group-rally-s-to-remove-all-mask-mandates-in-niagara-county#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-08,Seattle,WA,Casa Latina,,count pic,7,7,Youth Voices for Justice WA; Super Familia,,"for resignation of Casa Latina staff accused of abusing and retraumatizing survivors of sexual violence, for immigrants' rights, for abolishing police and prisons, for police accountability",0,occupation; hunger strike,,,,,,,,,,One hunger striker taken to hospital,,https://www.instagram.com/p/CPzwzbpsl2Z/,https://www.instagram.com/p/CP3u0aHMwQ1/,https://www.instagram.com/p/CP4ey1-MZ_0/,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-08,Sherman Oaks,CA,"Sherman Oaks Galleria, Sepulveda Blvd and Ventura Blvd",,count pic,4,5,The Valley of Change,,"Black Lives Matter, against police brutality",1,demonstration,,,,,,,,,,,,https://twitter.com/ACatWithNews/status/1423588411227611136,https://www.instagram.com/p/CP4PoTgpReX/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-08,Skokie,IL,"Niles Township High Schools District 219, 7700 Gross Point Rd",,about 50,50,50,Skokie Schools Equity Collaborative; Abolition Coalition of Skokie; Evanston/Northshore NAACP,community members; students; children,"in celebration of anti-racism activism, against school resource officers in District 219 schools, keep Black staff, for racial equity in education funding",1,rally,,chalked sidewalk,,,,,,,,,,https://dailynorthwestern.com/2021/06/15/city/skokie-schools-equity-collaborative-abolition-coalition-host-anti-racist-celebration-and-protest-of-sros-in-d219/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
